机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
上海之江生物科技,已反馈,主板企业,上海,东方花旗证券有限公司,杨振慈&sbquo;汪岳,北京大成律师事务所,张伟&sbquo;王恩顺&sbquo;游弋&sbquo;王越,立信会计师事务所(特殊普通合伙),张建新&sbquo;司维&sbquo;覃剑锋,是,医药制造业,2018/1/11,80453302,AN202101111449686308,shzjswkj,https://notice.eastmoney.com/pdffile/web/H2_AN202101111449686308_1.pdf
赛克思液压科技,已受理,主板企业,宁波,财通证券股份有限公司,周斌烽&sbquo;刘建毅,北京市金杜律师事务所,陈旭楠&sbquo;冯艾,瑞华会计师事务所(特殊普通合伙),徐殷鹏&sbquo;叶凌超,否,通用设备制造业,2018/1/11,80734446,AN201712221069481306,sksyykj,https://notice.eastmoney.com/pdffile/web/H2_AN201712221069481306_1.pdf
申龙电梯,已通过发审会,主板企业,江苏,光大证券股份有限公司,郭护湘&sbquo;刘立冬,湖南启元律师事务所,袁爱平&sbquo;邹棒,天健会计师事务所(特殊普通合伙),赵海荣&sbquo;周小民,是,电器机械及器材制造业,2018/1/11,80329962,AN201506080009868963,sldt,https://notice.eastmoney.com/pdffile/web/H2_AN201506080009868963_1.pdf
申联生物医药(上海),预先披露更新,主板企业,上海,国信证券股份有限公司,吴风来&sbquo;赵刚,国浩律师(上海)事务所,方杰&sbquo;达健&sbquo;张乐天,安永华明会计师事务所(特殊普通合伙),谈朝晖&sbquo;顾兆翔,是,医药制造业,2018/1/11,80605383,AN201910211369336428,slswyysh,https://notice.eastmoney.com/pdffile/web/H2_AN201910211369336428_1.pdf
赛特威尔电子,已反馈,主板企业,宁波,国泰君安证券股份有限公司,陈轶劭&sbquo;韩文奇,北京市康达律师事务所,李赫&sbquo;石志远,天职国际会计师事务所(特殊普通合伙),叶慧&sbquo;李靖豪,是,计算机、通信和其他电子设备制造业,2018/1/11,80650855,AN201804131123061845,stwedz,https://notice.eastmoney.com/pdffile/web/H2_AN201804131123061845_1.pdf
陕西嘉禾生物科技,已受理,主板企业,陕西,西部证券股份有限公司,邹扬&sbquo;张武,北京金诚同达律师事务所,方燕&sbquo;张宏远&sbquo;同丹妮,瑞华会计师事务所(特殊普通合伙),潘要文&sbquo;张洪忠,否,医药制造业,2018/1/11,80444587,AN201712290012970488,sxjhswkj*,https://notice.eastmoney.com/pdffile/web/H2_AN201712290012970488_1.pdf
陕西西凤酒,已反馈,主板企业,陕西,中信证券股份有限公司,唐亮&sbquo;牛振松,国浩律师(上海)事务所,赵威&sbquo;秦桂森&sbquo;汤荣龙,立信会计师事务所(特殊普通合伙),谢骞&sbquo;任智磊,是,酒、饮料和精制茶制造业,2018/1/11,80044005,AN201805021134965751,sxxfj*,https://notice.eastmoney.com/pdffile/web/H2_AN201805021134965751_1.pdf
山西紫林醋业,预先披露更新,主板企业,山西,中德证券有限责任公司,马明宽&sbquo;牛岗,北京市中伦律师事务所,魏海涛&sbquo;姚启明,立信会计师事务所(特殊普通合伙),朱锦梅&sbquo;张辉策,是,食品制造业,2018/1/11,80509313,AN202007031389246053,sxzlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246053_1.pdf
苏州富士莱医药,已反馈,主板企业,江苏,华林证券股份有限公司,刘天宝&sbquo;周宇,北京市万商天勤律师事务所,袁成&sbquo;颜强&sbquo;高森,华普天健会计师事务所(特殊普通合伙),宁云&sbquo;黄晓奇&sbquo;周文亮,是,医药制造业,2018/1/11,80444281,AN201810191217261852,szfslyy,https://notice.eastmoney.com/pdffile/web/H2_AN201810191217261852_1.pdf
苏州工业园区凌志软件,预先披露更新,主板企业,江苏,天风证券股份有限公司,杨晓&sbquo;张静,上海市锦天城律师事务所,丁启伟&sbquo;谢静,众华会计师事务所(特殊普通合伙),李文祥&sbquo;刘磊,是,软件和信息技术服务业,2018/1/11,80373613,AN202004291379054657,szgyyqlzrj,https://notice.eastmoney.com/pdffile/web/H2_AN202004291379054657_1.pdf
苏州禾昌聚合材料,预先披露更新,主板企业,江苏,天风证券股份有限公司,徐建豪&sbquo;陈华,安徽承义律师事务所,鲍金桥&sbquo;司慧&sbquo;张亘,华普天健会计师事务所(特殊普通合伙),王静&sbquo;卢珍&sbquo;王旭,是,橡胶和塑料制品业,2018/1/11,80396623,AN201712221069481307,szhcjhcl,https://notice.eastmoney.com/pdffile/web/H2_AN201712221069481307_1.pdf
苏州恒铭达电子科技,已反馈,中小板,江苏,国金证券股份有限公司,王培华&sbquo;付焱鑫,北京市中伦律师事务所,车千里&sbquo;田雅雄,大信会计师事务所(特殊普通合伙),陈修俭&sbquo;钟本庆&sbquo;赵衍刚,是,计算机、通信和其他电子设备制造业,2018/1/11,80692117,AN201901211287428132,szhmddzkj,https://notice.eastmoney.com/pdffile/web/H2_AN201901211287428132_1.pdf
苏州金宏气体,预先披露更新,主板企业,江苏,招商证券股份有限公司,杨斐斐&sbquo;王森鹤,江苏益友天元律师事务所,陶奕&sbquo;庞磊&sbquo;卜浩,华普天健会计师事务所(特殊普通合伙),宋文&sbquo;汪健,是,化学原料和化学制品制造业,2018/1/11,80206091,AN202006101383937124,szjhqt,https://notice.eastmoney.com/pdffile/web/H2_AN202006101383937124_1.pdf
苏州龙杰特种纤维,已反馈,主板企业,江苏,国信证券股份有限公司,王攀&sbquo;欧阳志华,北京市中伦律师事务所,任理峰&sbquo;帅丽娜,江苏公证天业会计师事务所(特殊普通合伙),刘勇&sbquo;刘一红,是,化学纤维制造业,2018/1/11,80202085,AN201901021281591725,szljtzxw,https://notice.eastmoney.com/pdffile/web/H2_AN201901021281591725_1.pdf
苏州瑞可达连接系统,已反馈,主板企业,江苏,华福证券有限责任公司,王伟&sbquo;张严冰,国浩律师(南京)事务所,戴文东&sbquo;郑华菊&sbquo;侍文文,华普天健会计师事务所(特殊普通合伙),宋文&sbquo;鲍灵姬,是,计算机、通信和其他电子设备制造业,2018/1/11,80380277,AN202012181441641781,szrkdljxt,https://notice.eastmoney.com/pdffile/web/H2_AN202012181441641781_1.pdf
苏州赛伍应用技术,已受理,主板企业,江苏,东吴证券股份有限公司,周伟&sbquo;朱国柱,上海市广发律师事务所,许平文&sbquo;童楠&sbquo;张永丰,天衡会计师事务所(特殊普通合伙),吕丛平&sbquo;朱吉辉,否,橡胶与塑料制品业,2018/1/11,80746563,AN202004171378125202,szswyyjs,https://notice.eastmoney.com/pdffile/web/H2_AN202004171378125202_1.pdf
苏州未来电器,已反馈,主板企业,江苏,中泰证券股份有限公司,王秀娟&sbquo;刘畅,国浩律师(上海)事务所,唐银锋&sbquo;吕万成,立信会计师事务所(特殊普通合伙),杨志平&sbquo;徐海锋,是,电气机械和器材制造业,2018/1/11,80424446,AN201707140719003797,szwldq,https://notice.eastmoney.com/pdffile/web/H2_AN201707140719003797_1.pdf
苏州银行,预先披露更新,中小板,江苏,招商证券股份有限公司&sbquo;东吴证券股份有限公司,温立华&sbquo;施进&sbquo;王玲玲&sbquo;尤剑,北京市金杜律师事务所,张毅&sbquo;刘东亚,安永华明会计师事务所(特殊普通合伙),李斐&sbquo;朱佳梅,是,货币金融服务,2018/1/11,80071686,AN201906251336434513,szyx,https://notice.eastmoney.com/pdffile/web/H2_AN201906251336434513_1.pdf
同策房产咨询,已反馈,主板企业,上海,海际证券有限责任公司,林旭斌&sbquo;于越冬,上海市锦天城律师事务所,沈国权&sbquo;李和金&sbquo;李云龙,立信会计师事务所(特殊普通合伙),唐国骏&sbquo;张盈,是,房地产业,2018/1/11,80190930,AN201512250012427340,tcfczx,https://notice.eastmoney.com/pdffile/web/H2_AN201512250012427340_1.pdf
彤程新材料集团,已反馈,主板企业,上海,国泰君安证券股份有限公司,蒋杰&sbquo;李懿,北京市君合律师事务所,石铁军&sbquo;蒋文俊,安永华明会计师事务所(特殊普通合伙),汤哲辉&sbquo;杨晓燕,是,化学原料和化学制品制造业,2018/1/11,80650857,AN201806121155214710,tcxcljt,https://notice.eastmoney.com/pdffile/web/H2_AN201806121155214710_1.pdf
天风证券,预先披露更新,主板企业,湖北,兴业证券股份有限公司,刘秋芬&sbquo;雷亦,北京市君泽君律师事务所,刘文华&sbquo;朱国锋,大信会计师事务所(特殊普通合伙),向辉&sbquo;郭晗,是,资本市场服务,2018/1/11,80000124,AN201809131195145147,tfzq,https://notice.eastmoney.com/pdffile/web/H2_AN201809131195145147_1.pdf
天津立中集团,预先披露更新,主板企业,天津,兴业证券股份有限公司,刘军锋&sbquo;王剑敏,北京市中伦律师事务所,都伟&sbquo;赵世良,华普天健会计师事务所(特殊普通合伙),吴强&sbquo;王英航&sbquo;顾庆刚,是,汽车制造业,2018/1/11,80643036,AN201801030012972809,tjlzjt,https://notice.eastmoney.com/pdffile/web/H2_AN201801030012972809_1.pdf
天津七一二通信广播,已通过发审会,主板企业,天津,中信证券股份有限公司,赵亮&sbquo;徐欣,北京德恒律师事务所,侯慧杰&sbquo;黄丰,立信会计师事务所(特殊普通合伙),王友业&sbquo;强桂英,是,计算机、通信和其他电子设备制造业,2018/1/11,80403749,AN201802051087490681,tjqyetxgb,https://notice.eastmoney.com/pdffile/web/H2_AN201802051087490681_1.pdf
天津锐新昌轻合金,已反馈,主板企业,天津,国信证券股份有限公司,但敏&sbquo;李东方,广东信达律师事务所,尹公辉&sbquo;杨易成&sbquo;霍莉,信永中和会计师事务所(特殊普通合伙),林国伟&sbquo;周军,是,金属制品业,2018/1/11,80295214,AN202004071377725666,tjrxcqhj,https://notice.eastmoney.com/pdffile/web/H2_AN202004071377725666_1.pdf
同庆楼餐饮,预先披露更新,主板企业,安徽,国元证券股份有限公司,李洲峰&sbquo;马志涛,上海市锦天城律师事务所,胡家军&sbquo;李攀峰,华普天健会计师事务所(特殊普通合伙),占铁华&sbquo;熊明峰&sbquo;吴超,是,餐饮业,2018/1/11,80509336,AN202007031389034695,tqlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389034695_1.pdf
同信通信,已反馈,中小板,黑龙江,招商证券股份有限公司,王鲁宁&sbquo;周晋峰,北京德恒律师事务所,杨继红&sbquo;杨兴辉,北京永拓会计师事务所(特殊普通合伙),荆秀梅&sbquo;侯增玉,是,软件和信息技术服务业,2018/1/11,80392705,AN201707070702626005,txtx,https://notice.eastmoney.com/pdffile/web/H2_AN201707070702626005_1.pdf
武汉贝斯特通信集团,已反馈,主板企业,湖北,招商证券股份有限公司,孙世俊&sbquo;郑勇,北京国枫律师事务所,胡琪&sbquo;董一平,天健会计师事务所(特殊普通合伙),魏五军&sbquo;张恩学,是,软件和信息技术服务业,2018/1/11,80650858,AN201811041235081145,whbsttxjt,https://notice.eastmoney.com/pdffile/web/H2_AN201811041235081145_1.pdf
芜湖伯特利汽车安全系统,预先披露更新,主板企业,安徽,中国银河证券股份有限公司,王红兵&sbquo;马锋,北京懋德律师事务所,范瑞林&sbquo;马宏继,华普天健会计师事务所(特殊普通合伙),付劲勇&sbquo;郑少杰&sbquo;王凤艳,是,汽车制造业,2018/1/11,80461914,AN201803261111120136,whbtlqcaqxt,https://notice.eastmoney.com/pdffile/web/H2_AN201803261111120136_1.pdf
武汉明德生物科技,预先披露更新,中小板,湖北,国金证券股份有限公司,徐学文&sbquo;祁红威,北京大成律师事务所,王芳&sbquo;李婕妤,中勤万信会计师事务所(特殊普通合伙),王晓清&sbquo;张远学,是,医药制造业,2018/1/11,80365304,AN201806261159378699,whmdswkj,https://notice.eastmoney.com/pdffile/web/H2_AN201806261159378699_1.pdf
威海市商业银行,预先披露更新,主板企业,山东,中国银河证券股份有限公司,彭强&sbquo;刘彦,北京大成律师事务所,李俊平&sbquo;王昕生,立信会计师事务所(特殊普通合伙),赵斌&sbquo;孟庆祥,是,货币金融服务业,2018/1/11,80001481,AN201801091075592182,whssyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801091075592182_1.pdf
无锡上机数控,已反馈,主板企业,江苏,国金证券股份有限公司,姚文良&sbquo;徐彩霞,北京国枫律师事务所,崔白&sbquo;郑超&sbquo;赵泽铭,立信会计师事务所(特殊普通合伙),潘永祥&sbquo;吉正山,是,专用设备制造业,2018/1/11,80198784,AN201812171270523364,wxsjsk,https://notice.eastmoney.com/pdffile/web/H2_AN201812171270523364_1.pdf
无锡药明康德新药开发,已反馈,主板企业,江苏,华泰联合证券有限责任公司,茹涛&sbquo;吕洪斌,上海市方达律师事务所,蒋雪雁&sbquo;楼伟亮&sbquo;霍婉华,德勤华永会计师事务所(特殊普通合伙),金凌云&sbquo;石弘隽,是,研究和试验发展,2018/1/11,80486199,AN201804221127783493,wxymkdxykf,https://notice.eastmoney.com/pdffile/web/H2_AN201804221127783493_1.pdf
温州康宁医院,预先披露更新,主板企业,浙江,中信建投证券股份有限公司,丁旭东&sbquo;潘锋,北京市海润律师事务所,于珍&sbquo;王澍颖&sbquo;童子骞,普华永道中天会计师事务所(特殊普通合伙),孔昱&sbquo;刘伊敏,是,卫生,2018/1/11,80441715,AN201712221069481304,wzknyy,https://notice.eastmoney.com/pdffile/web/H2_AN201712221069481304_1.pdf
温州市冠盛汽车零部件集团,已反馈,主板企业,浙江,国金证券股份有限公司,王志辉&sbquo;季晨翔,北京金诚同达律师事务所,刘胤宏&sbquo;戴雪光&sbquo;翟夏炎,天健会计师事务所(特殊普通合伙),谭炼&sbquo;吴志辉,是,汽车制造业,2018/1/11,80445062,AN202007141391467054,wzsgsqclbjjt,https://notice.eastmoney.com/pdffile/web/H2_AN202007141391467054_1.pdf
西安华通新能源,已反馈,主板企业,陕西,海通证券股份有限公司,李彦&sbquo;韩丽,国浩律师(北京)事务所,程贤权&sbquo;李懿雄,普华永道中天会计师事务所(特殊普通合伙),潘振翔&sbquo;詹应斌,是,燃气生产和供应业,2018/1/11,80008533,AN201805021134965749,xahtxny*,https://notice.eastmoney.com/pdffile/web/H2_AN201805021134965749_1.pdf
西安银行,已反馈,主板企业,陕西,中信证券股份有限公司,郭强&sbquo;骆中兴,北京市金杜律师事务所,龚牧龙&sbquo;张如积&sbquo;卢勇,毕马威华振会计师事务所(特殊普通合伙),石海云&sbquo;潘盛&sbquo;水青,是,货币金融服务,2018/1/11,80048091,AN201901211287427660,xayx*,https://notice.eastmoney.com/pdffile/web/H2_AN201901211287427660_1.pdf
仙鹤,已反馈,主板企业,浙江,东方花旗证券有限公司,陈睿&sbquo;张慧琴,北京国枫律师事务所,臧欣&sbquo;黄泽涛,中汇会计师事务所(特殊普通合伙),严海锋&sbquo;何斯雯,是,造纸和纸制品业,2018/1/11,80131693,AN201804031117081638,xh,https://notice.eastmoney.com/pdffile/web/H2_AN201804031117081638_1.pdf
新疆宝地矿业,已反馈,主板企业,新疆,中银国际证券有限责任公司,王丁&sbquo;胡悦,国浩律师(上海)事务所,吴小亮&sbquo;周若婷,大华会计师事务所(特殊普通合伙),王德生&sbquo;殷宪锋,是,黑色金属矿采选业,2018/1/11,80439279,AN201507030010110557,xjbdky*,https://notice.eastmoney.com/pdffile/web/H2_AN201507030010110557_1.pdf
新疆东方环宇燃气,已反馈,主板企业,新疆,中信证券股份有限公司,李永柱&sbquo;李良,北京市君合律师事务所,张宗珍&sbquo;赵吉奎,立信会计师事务所(特殊普通合伙),杨雄&sbquo;惠增强,是,燃气生产和供应业,2018/1/11,80646310,AN201806251158952952,xjdfhyrq*,https://notice.eastmoney.com/pdffile/web/H2_AN201806251158952952_1.pdf
新疆交通建设集团,已反馈,中小板,新疆,长江证券承销保荐有限公司,伍俊杰&sbquo;周昱,北京德恒律师事务所,赵雅楠&sbquo;鲁浪&sbquo;王亚丽,中审众环会计师事务所(特殊普通合伙),刘钧&sbquo;曾玉波,是,土木工程建筑业,2018/1/11,80329323,AN201810231219862971,xjjtjsjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201810231219862971_1.pdf
新丽传媒,已反馈,主板企业,浙江,中信建投证券股份有限公司,董军峰&sbquo;张铁,北京国枫律师事务所,臧欣&sbquo;张莹,瑞华会计师事务所(特殊普通合伙),汤其美&sbquo;刘剑华,是,广播、电视、电影和影视录音制作,2018/1/11,80280954,AN201706300680260808,xlcm,https://notice.eastmoney.com/pdffile/web/H2_AN201706300680260808_1.pdf
信利光电,预先披露更新,中小板,广东,中国银河证券股份有限公司,王海明&sbquo;贾瑞兴,广东尚玖律师事务所,王永强&sbquo;罗映辉,德勤华永会计师事务所(特殊普通合伙),肖静华&sbquo;杨誉民,是,计算机、通信和其他电子设备制造业,2018/1/11,80491320,AN201712191067944009,xlgd,https://notice.eastmoney.com/pdffile/web/H2_AN201712191067944009_1.pdf
仙乐健康科技,预先披露更新,主板企业,广东,招商证券股份有限公司,朱权炼&sbquo;刘丽华,广东信达律师事务所,张炯&sbquo;李瑮蛟&sbquo;赫敏,广东正中珠江会计师事务所(特殊普通合伙),洪文伟&sbquo;郭小军,是,食品制造业,2018/1/11,80489143,AN201909101353402184,xljkkj,https://notice.eastmoney.com/pdffile/web/H2_AN201909101353402184_1.pdf
勋龙智造精密应用材料(苏州),已上发审会，暂缓表决,主板企业,江苏,长江证券承销保荐有限公司,何君光&sbquo;张海峰,北京市海润律师事务所,吴团结&sbquo;李冬梅&sbquo;井泉,大华会计师事务所(特殊普通合伙),王书阁&sbquo;李东昕,是,专用设备制造业,2018/1/11,80608167,AN201709110876291430,xlzzjmyyclsz,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876291430_1.pdf
厦门农村商业银行,已受理,主板企业,厦门,中信建投证券股份有限公司,吴小鹏&sbquo;李一睿,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,致同会计师事务所(特殊普通合伙),陈纹&sbquo;郑英梅,否,货币金融服务,2018/1/11,80073816,AN201806291160950315,xmncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201806291160950315_1.pdf
厦门银行,已受理,主板企业,厦门,中信建投证券股份有限公司,蒋潇&sbquo;周明圆,国浩律师(上海)事务所,陈一宏&sbquo;韦玮&sbquo;叶嘉雯,安永华明会计师事务所(特殊普通合伙),赵雅&sbquo;琚志宏,否,货币金融服务,2018/1/11,80039308,AN202009151412523878,xmyx,https://notice.eastmoney.com/pdffile/web/H2_AN202009151412523878_1.pdf
厦门纵横集团,已反馈,主板企业,厦门,太平洋证券股份有限公司,杨航&sbquo;楚展志,北京市中伦律师事务所,顾峰&sbquo;项瑾,致同会计师事务所(特殊普通合伙),李建彬&sbquo;郭清艺,是,软件和信息技术服务业,2018/1/11,80650861,AN201803261110799941,xmzhjt,https://notice.eastmoney.com/pdffile/web/H2_AN201803261110799941_1.pdf
新希望乳业,已反馈,中小板,四川,中国国际金融股份有限公司,孙向威&sbquo;余燕,北京市金杜律师事务所,王建平&sbquo;刘浒,毕马威华振会计师事务所(特殊普通合伙),王婷&sbquo;柴婧,是,食品制造业,2018/1/11,80637032,AN201901141284669621,xxwry*,https://notice.eastmoney.com/pdffile/web/H2_AN201901141284669621_1.pdf
新宇药业,已受理,主板企业,安徽,华金证券股份有限公司,王惠君&sbquo;陈洁,江苏世纪同仁律师事务所,杨亮&sbquo;邵珺,瑞华会计师事务所(特殊普通合伙),江晓&sbquo;邱志强,否,医药制造业,2018/1/11,80196120,AN202009071409012615,xyyy,https://notice.eastmoney.com/pdffile/web/H2_AN202009071409012615_1.pdf
亿嘉和科技,已反馈,主板企业,江苏,华泰联合证券有限责任公司,石丽&sbquo;陈沁磊,上海市锦天城律师事务所,方晓杰&sbquo;周星奕&sbquo;施学敬,中天运会计师事务所(特殊普通合伙),陈晓龙&sbquo;娄新洁,是,专用设备制造业,2018/1/11,80631821,AN201805281149976042,yjhkj,https://notice.eastmoney.com/pdffile/web/H2_AN201805281149976042_1.pdf
亚普汽车部件,预先披露更新,主板企业,江苏,国泰君安证券股份有限公司,刘向前&sbquo;韩宇鹏,北京天达共和律师事务所,张梅英&sbquo;胡晓东,大信会计师事务所(特殊普通合伙),吴育岐&sbquo;鲁家顺,是,汽车及零部件,2018/1/11,80124312,AN201804231128635274,ypqcbj,https://notice.eastmoney.com/pdffile/web/H2_AN201804231128635274_1.pdf
亚世光电,已反馈,中小板,辽宁,招商证券股份有限公司,王吉祥&sbquo;李恺,北京市嘉源律师事务所,易建胜&sbquo;刘静,华普天健会计师事务所(特殊普通合伙),李晓刚&sbquo;周洪波&sbquo;张威,是,计算机、通信和其他电子设备制造业,2018/1/11,80423809,AN201903141305910429,ysgd,https://notice.eastmoney.com/pdffile/web/H2_AN201903141305910429_1.pdf
烟台招金励福贵金属,已反馈,中小板,山东,招商证券股份有限公司,张鹏&sbquo;王黎祥,北京市康达律师事务所,王盛军&sbquo;周延&sbquo;张晓光,北京天圆全会计师事务所(特殊普通合伙),周瑕&sbquo;王俊,是,化学原料和化学制品制造业,2018/1/11,80187633,AN201801231080959481,ytzjlfgjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959481_1.pdf
有友食品,预先披露更新,主板企业,重庆,东北证券股份有限公司,刘俊杰&sbquo;王振刚,北京大成律师事务所,范兴成&sbquo;黄夏敏&sbquo;林晨,信永中和会计师事务所(特殊普通合伙),侯黎明&sbquo;陈萌,是,食品制造业,2018/1/11,80386488,AN201904211321114538,yysp*,https://notice.eastmoney.com/pdffile/web/H2_AN201904211321114538_1.pdf
常州市钱璟康复,预先披露更新,主板企业,江苏,民生证券股份有限公司,范信龙&sbquo;邵航,上海市锦天城律师事务所,沈国权&sbquo;李攀峰,天健会计师事务所(特殊普通合伙),沈培强&sbquo;戚铁桥,是,专用设备制造业,2018/1/11,80473156,AN201712271070038360,Z,https://notice.eastmoney.com/pdffile/web/H2_AN201712271070038360_1.pdf
中创物流,已反馈,主板企业,青岛,中信证券股份有限公司,刘艳&sbquo;石衡,北京市金杜律师事务所,李萍&sbquo;高怡敏,信永中和会计师事务所(特殊普通合伙),宋进军&sbquo;王科,是,装卸搬运和运输代理业,2018/1/11,80507563,AN201903251309458030,zcwl,https://notice.eastmoney.com/pdffile/web/H2_AN201903251309458030_1.pdf
振德医疗用品,预先披露更新,主板企业,浙江,中信证券股份有限公司,褚晓佳&sbquo;计玲玲,浙江天册律师事务所,吕崇华&sbquo;杨婕,天健会计师事务所(特殊普通合伙),贾川&sbquo;徐晓峰,是,专用设备制造业,2018/1/11,80642024,AN201803271112129505,zdylyp,https://notice.eastmoney.com/pdffile/web/H2_AN201803271112129505_1.pdf
中国船舶重工集团海装风电,已受理,中小板,重庆,中信证券股份有限公司,张明慧&sbquo;朱烨辛,金杜律师事务所,宋彦妍&sbquo;焦福刚&sbquo;张若然,瑞华会计师事务所(特殊普通合伙),张伟&sbquo;胡慰,否,通用设备制造业,2018/1/11,80341188,AN201712151067027960,zgcbzgjthzfd*,https://notice.eastmoney.com/pdffile/web/H2_AN201712151067027960_1.pdf
中国华融资产管理,已反馈,主板企业,北京,中国国际金融股份有限公司&sbquo;华融证券股份有限公司,许佳&sbquo;蹇敏生&sbquo;孙芳&sbquo;张见,北京市海问律师事务所,刘速&sbquo;付艳&sbquo;杜宁&sbquo;张天韵,德勤华永会计师事务所(特殊普通合伙),景宜青&sbquo;华文伟&sbquo;马强&sbquo;方烨,是,其他金融业,2018/1/11,80002217,AN201612230212743288,zghrzcgl,https://notice.eastmoney.com/pdffile/web/H2_AN201612230212743288_1.pdf
中国人民保险集团,已反馈,主板企业,北京,中国国际金融股份有限公司&sbquo;安信证券股份有限公司,刘华欣&sbquo;温桂生&sbquo;徐威威&sbquo;田竹,北京市金杜律师事务所,苏峥&sbquo;李元媛,德勤华永会计师事务所(特殊普通合伙),文启斯&sbquo;边牧其乐,是,保险业,2018/1/11,80001622,AN201811041235081142,zgrmbxjt,https://notice.eastmoney.com/pdffile/web/H2_AN201811041235081142_1.pdf
中国卫通集团,已受理,主板企业,北京,中信建投证券股份有限公司,王晨宁&sbquo;刘先丰,北京市金杜律师事务所,高怡敏&sbquo;马天宁,立信会计师事务所(特殊普通合伙),蔡晓丽&sbquo;安行,否,电信、广播电视和卫星传输服务,2018/1/11,80399950,AN201906161335286527,zgwtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201906161335286527_1.pdf
珠海市杰理科技,预先披露更新,主板企业,广东,中信建投证券股份有限公司,谭永丰&sbquo;王万里,国浩律师(深圳)事务所,丁明明&sbquo;董萌,广东正中珠江会计师事务所(特殊普通合伙),冼宏飞&sbquo;关文源,是,计算机、通信和其他电子设备制造业,2018/1/11,80631823,AN201811021232775342,zhsjlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201811021232775342_1.pdf
中海油能源发展,预先披露更新,主板企业,北京,中国国际金融股份有限公司,齐飞&sbquo;龙亮,北京市通商律师事务所,吴刚&sbquo;詹越,立信会计师事务所(特殊普通合伙),蔡晓丽&sbquo;王首一,是,开采辅助活动,2018/1/11,80106141,AN201906131334860364,zhynyfz,https://notice.eastmoney.com/pdffile/web/H2_AN201906131334860364_1.pdf
浙江昂利康制药,已反馈,中小板,浙江,东方花旗证券有限公司,朱剑&sbquo;倪霆,浙江天册律师事务所,刘斌&sbquo;俞晓瑜&sbquo;吴婧,天健会计师事务所(特殊普通合伙),陈中江&sbquo;叶怀敏,是,医药制造业,2018/1/11,80041050,AN201810091210101911,zjalkzy,https://notice.eastmoney.com/pdffile/web/H2_AN201810091210101911_1.pdf
浙江长城电工科技,已反馈,主板企业,浙江,海际证券有限责任公司,陈刚&sbquo;赵亮,国浩律师(杭州)事务所,颜华荣&sbquo;汪志芳&sbquo;项也,天健会计师事务所(特殊普通合伙),毛晓东&sbquo;吴学友,是,电气机械和器材制造业,2018/1/11,80628274,AN201803261111120142,zjccdgkj,https://notice.eastmoney.com/pdffile/web/H2_AN201803261111120142_1.pdf
浙江才府玻璃,已反馈,主板企业,浙江,国信证券股份有限公司,陈敬涛&sbquo;李鑫,浙江天册律师事务所,周剑峰&sbquo;冯晟,天健会计师事务所(特殊普通合伙),贾川&sbquo;许安平,是,非金属矿物制品制造业,2018/1/11,80386383,AN202012281444451796,zjcfbl,https://notice.eastmoney.com/pdffile/web/H2_AN202012281444451796_1.pdf
浙江大胜达包装,已受理,主板企业,浙江,东兴证券股份有限公司,金国飚&sbquo;蒋文,上海市广发律师事务所,许平文&sbquo;陈洁&sbquo;陈重华,立信会计师事务所(特殊普通合伙),张建新&sbquo;周康康,否,造纸和纸制品业,2018/1/11,80302801,AN201906241336112484,zjdsdbz,https://notice.eastmoney.com/pdffile/web/H2_AN201906241336112484_1.pdf
浙江锋龙电气,预先披露更新,中小板,浙江,九州证券股份有限公司,何泉成&sbquo;邬江,浙江天册律师事务所,徐春辉&sbquo;邱志辉,天健会计师事务所(特殊普通合伙),胡燕华&sbquo;潘晶晶,是,专用设备制造业,2018/1/11,80642025,AN201803201107202357,zjfldq,https://notice.eastmoney.com/pdffile/web/H2_AN201803201107202357_1.pdf
镇江泛沃新能汽车技术,已反馈,主板企业,江苏,东海证券股份有限公司,葛斌&sbquo;马媛媛,国浩律师(上海)事务所,林琳&sbquo;陈杰,天衡会计师事务所(特殊普通合伙),吴霆&sbquo;葛惠平,是,汽车制造业,2018/1/11,80064172,AN201707070702982621,zjfwxnqcjs,https://notice.eastmoney.com/pdffile/web/H2_AN201707070702982621_1.pdf
浙江华达新型材料,预先披露更新,主板企业,浙江,海通证券股份有限公司,钮嘉&sbquo;金涛,国浩律师(杭州)事务所,徐伟民&sbquo;章佳平,天健会计师事务所(特殊普通合伙),李德勇&sbquo;金闻,是,金属制品业,2018/1/11,80607048,AN202007241393667123,zjhdxxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202007241393667123_1.pdf
