机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
厦门雅迅网络,已反馈,主板企业,厦门,中信建投证券股份有限公司,吴书振&sbquo;吴雨翘,北京金诚同达律师事务所,郑晓东&sbquo;刘胤宏&sbquo;郑素文,致同会计师事务所(特殊普通合伙),黄印强&sbquo;余道前,是,计算机、通信和其他电子设备制造业,2018/11/22,80102706,AN201905231331826634,xmyxwl,https://notice.eastmoney.com/pdffile/web/H2_AN201905231331826634_1.pdf
厦门纵横集团,预先披露更新,主板企业,厦门,太平洋证券股份有限公司,杨航&sbquo;楚展志,北京市中伦律师事务所,顾峰&sbquo;项瑾,致同会计师事务所(特殊普通合伙),李建彬&sbquo;郭清艺,是,软件和信息技术服务业,2018/11/22,80650861,AN201803261110799941,xmzhjt,https://notice.eastmoney.com/pdffile/web/H2_AN201803261110799941_1.pdf
新天绿色能源,已受理,主板企业,河北,中德证券有限责任公司,陈祥有&sbquo;崔胜朝,北京市嘉源律师事务所,张汶&sbquo;刘静,安永华明会计师事务所(特殊普通合伙),陈静&sbquo;张文丽,是,燃气生产和供应业,2018/11/22,80156352,AN202006111383992947,xtlsny,https://notice.eastmoney.com/pdffile/web/H2_AN202006111383992947_1.pdf
小熊电器,预先披露更新,中小板,广东,东莞证券股份有限公司,杨娜&sbquo;姚根发,北京国枫律师事务所,周涛&sbquo;黄泽涛,信永中和会计师事务所(特殊普通合伙),贺春海&sbquo;文娜杰,是,电气机械和器材制造业,2018/11/22,80914771,AN201907221340726161,xxdq,https://notice.eastmoney.com/pdffile/web/H2_AN201907221340726161_1.pdf
祥鑫科技,已反馈,中小板,广东,国信证券股份有限公司,戴光辉&sbquo;王展翔,北京市中伦律师事务所,赖继红&sbquo;庄浩佳&sbquo;林林,天衡会计师事务所(特殊普通合伙),汤加全&sbquo;杨林,是,金属制品业,2018/11/22,80439282,AN201910141368696967,xxkj,https://notice.eastmoney.com/pdffile/web/H2_AN201910141368696967_1.pdf
新希望乳业,已通过发审会,中小板,四川,中国国际金融股份有限公司,孙向威&sbquo;余燕,北京市金杜律师事务所,王建平&sbquo;刘浒,毕马威华振会计师事务所(特殊普通合伙),王婷&sbquo;柴婧,是,食品制造业,2018/11/22,80637032,AN201901141284669621,xxwry*,https://notice.eastmoney.com/pdffile/web/H2_AN201901141284669621_1.pdf
襄阳长源东谷实业,已反馈,主板企业,湖北省,第一创业证券承销保荐有限责任公司,喻东&sbquo;范本源,北京懋德律师事务所,孙其明&sbquo;,中审众环会计师事务所(特殊普通合伙),卢剑&sbquo;付娆,是,汽车制造业,2018/11/22,80922530,AN202004211378297720,xycydgsy,https://notice.eastmoney.com/pdffile/web/H2_AN202004211378297720_1.pdf
亚世光电,预先披露更新,中小板,辽宁,招商证券股份有限公司,王吉祥&sbquo;李恺,北京市嘉源律师事务所,易建胜&sbquo;刘静,华普天健会计师事务所(特殊普通合伙),李晓刚&sbquo;周洪波&sbquo;张威,是,计算机、通信和其他电子设备制造业,2018/11/22,80423809,AN201903141305910429,ysgd,https://notice.eastmoney.com/pdffile/web/H2_AN201903141305910429_1.pdf
烟台招金励福贵金属,预先披露更新,中小板,山东,招商证券股份有限公司,张鹏&sbquo;徐德学,北京市康达律师事务所,王盛军&sbquo;周延&sbquo;张晓光,北京天圆全会计师事务所(特殊普通合伙),周瑕&sbquo;王俊,是,化学原料和化学制品制造业,2018/11/22,80187633,AN201801231080959481,ytzjlfgjs,https://notice.eastmoney.com/pdffile/web/H2_AN201801231080959481_1.pdf
有友食品,已通过发审会,主板企业,重庆,东北证券股份有限公司,刘俊杰&sbquo;王振刚,北京大成律师事务所,范兴成&sbquo;黄夏敏&sbquo;林晨,信永中和会计师事务所(特殊普通合伙),侯黎明&sbquo;陈萌,是,食品制造业,2018/11/22,80386488,AN201904211321114538,yysp*,https://notice.eastmoney.com/pdffile/web/H2_AN201904211321114538_1.pdf
淄博鲁华泓锦新材料,已受理,中小板,山东,瑞信方正证券有限责任公司,陈万里&sbquo;赵峰,北京德恒律师事务所,陈奋宇&sbquo;何超,立信会计师事务所(特殊普通合伙),崔岩&sbquo;何岚,是,化学原料和化学制品制造业,2018/11/22,80444939,AN202101181451810501,zblhhjxcl,https://notice.eastmoney.com/pdffile/web/H2_AN202101181451810501_1.pdf
中创物流,预先披露更新,主板企业,青岛,中信证券股份有限公司,刘艳&sbquo;石衡,北京市金杜律师事务所,李萍&sbquo;高怡敏,信永中和会计师事务所(特殊普通合伙),宋进军&sbquo;王科,是,装卸搬运和运输代理业,2018/11/22,80507563,AN201903251309458030,zcwl,https://notice.eastmoney.com/pdffile/web/H2_AN201903251309458030_1.pdf
中国广核电力,已反馈,中小板,深圳,中国国际金融股份有限公司,周玉&sbquo;刘紫涵,北京市金杜律师事务所,潘渝嘉&sbquo;刘晓光,德勤华永会计师事务所(特殊普通合伙),杨誉民&sbquo;陈子民,是,电力、热力生产和供应业,2018/11/22,80374408,AN201908081342742378,zgghdl,https://notice.eastmoney.com/pdffile/web/H2_AN201908081342742378_1.pdf
中国卫通集团,预先披露更新,主板企业,北京,中信建投证券股份有限公司,王晨宁&sbquo;刘先丰,北京市金杜律师事务所,高怡敏&sbquo;马天宁,立信会计师事务所(特殊普通合伙),蔡晓丽&sbquo;安行,是,电信、广播电视和卫星传输服务,2018/11/22,80399950,AN201906161335286527,zgwtjt,https://notice.eastmoney.com/pdffile/web/H2_AN201906161335286527_1.pdf
中国稀有稀土,已反馈,主板企业,北京,中信证券股份有限公司,罗峰&sbquo;徐欣,国浩律师(北京)事务所,王云&sbquo;李长皓,安永华明会计师事务所(特殊普通合伙),安秀艳&sbquo;吕乐,是,有色金属冶炼和压延加工业,2018/11/22,80183929,AN201806221158182334,zgxyxt,https://notice.eastmoney.com/pdffile/web/H2_AN201806221158182334_1.pdf
珠海市杰理科技,已受理,主板企业,广东,中信建投证券股份有限公司,谭永丰&sbquo;李林,国浩律师(深圳)事务所,丁明明&sbquo;余平,广东正中珠江会计师事务所(特殊普通合伙),杨文蔚&sbquo;李旭佳,是,计算机、通信和其他电子设备制造业,2018/11/22,80631823,AN201811021232775342,zhsjlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201811021232775342_1.pdf
中海油能源发展,预先披露更新,主板企业,北京,中国国际金融股份有限公司,齐飞&sbquo;龙亮,北京市通商律师事务所,吴刚&sbquo;詹越,立信会计师事务所(特殊普通合伙),蔡晓丽&sbquo;王首一,是,开采辅助活动,2018/11/22,80106141,AN201906131334860364,zhynyfz,https://notice.eastmoney.com/pdffile/web/H2_AN201906131334860364_1.pdf
浙江才府玻璃,预先披露更新,主板企业,浙江,国信证券股份有限公司,陈敬涛&sbquo;李鑫,浙江天册律师事务所,周剑峰&sbquo;冯晟,天健会计师事务所(特殊普通合伙),贾川&sbquo;许安平,是,非金属矿物制品制造业,2018/11/22,80386383,AN202012281444451796,zjcfbl,https://notice.eastmoney.com/pdffile/web/H2_AN202012281444451796_1.pdf
浙江车头制药,预先披露更新,主板企业,浙江,广发证券股份有限公司,王振华&sbquo;刘康,国浩律师(杭州)事务所,沈田丰&sbquo;胡小明,天健会计师事务所(特殊有限合伙),俞佳南&sbquo;贝柳辉,是,医药制造业,2018/11/22,80395310,AN201810261222948346,zjctzy,https://notice.eastmoney.com/pdffile/web/H2_AN201810261222948346_1.pdf
浙江甬金金属科技,已反馈,主板企业,浙江,华西证券股份有限公司,马涛&sbquo;邵伟才,北京市天元律师事务所,牟奎霖&sbquo;黄和楼,天健会计师事务所(特殊普通合伙),毛晓东&sbquo;宁一锋,是,黑色金属冶炼和压延加工业,2018/11/22,80919127,AN201911191370866145,zjdjjskj,https://notice.eastmoney.com/pdffile/web/H2_AN201911191370866145_1.pdf
浙江大胜达包装,已反馈,主板企业,浙江,东兴证券股份有限公司,金国飚&sbquo;蒋文,上海市广发律师事务所,许平文&sbquo;陈洁&sbquo;陈重华,立信会计师事务所(特殊普通合伙),张建新&sbquo;周康康,是,造纸和纸制品业,2018/11/22,80302801,AN201906241336112484,zjdsdbz,https://notice.eastmoney.com/pdffile/web/H2_AN201906241336112484_1.pdf
浙江杭可科技,已反馈,主板企业,浙江,国信证券股份有限公司,傅毅清&sbquo;王东晖,北京市金杜律师事务所,张兴中&sbquo;陈旭楠,天健会计师事务所(特殊普通合伙),赵丽&sbquo;金东伟,是,专用设备制造业,2018/11/22,80939530,AN201907081338130102,zjhkkj,https://notice.eastmoney.com/pdffile/web/H2_AN201907081338130102_1.pdf
浙江建业化工,已受理,主板企业,浙江,浙商证券股份有限公司,王一鸣&sbquo;罗军,北京市康达律师事务所,蒋广辉&sbquo;陈昊,立信中联会计师事务所(特殊普通合伙),黄小丁&sbquo;李超,是,化学原料和化学制品制造业,2018/11/22,80961044,AN202002181375194001,zjjyhg,https://notice.eastmoney.com/pdffile/web/H2_AN202002181375194001_1.pdf
浙江三美化工,预先披露更新,主板企业,浙江,长江证券承销保荐有限公司,张海峰&sbquo;王海涛,北京市嘉源律师事务所,陈鹤岚&sbquo;史震建,立信会计师事务所(特殊普通合伙),朱伟&sbquo;唐吉鸿&sbquo;董晓鹏,是,化学原料和化学制品制造业,2018/11/22,80187370,AN201903191307421891,zjsmhg,https://notice.eastmoney.com/pdffile/web/H2_AN201903191307421891_1.pdf
浙江绍兴瑞丰农村商业银行,预先披露更新,主板企业,浙江,中信建投证券股份有限公司,史云鹏&sbquo;周伟,江苏世纪同仁律师事务所,徐蓓蓓&sbquo;蔡含含,立信会计师事务所(特殊普通合伙),孙晓爽&sbquo;杨俊玉,是,金融业,2018/11/22,80097223,AN201801161078189850,zjsxrfncsyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801161078189850_1.pdf
中建投租赁,已反馈,主板企业,北京,中国国际金融股份有限公司,刘之阳&sbquo;刘华欣,北京金诚同达律师事务所,关军&sbquo;郑晓东&sbquo;卢鑫,毕马威华振会计师事务所(特殊普通合伙)&sbquo;瑞华会计师事务所(特殊普通合伙),史剑&sbquo;张品&sbquo;黄峰&sbquo;李智勇,是,租赁业,2018/11/22,80194364,AN201705260604894295,zjtzl,https://notice.eastmoney.com/pdffile/web/H2_AN201705260604894295_1.pdf
浙江新化化工,预先披露更新,主板企业,浙江,光大证券股份有限公司,谭轶铭&sbquo;林浣,北京大成律师事务所,宋琳琳&sbquo;王恩顺&sbquo;黄佳,天健会计师事务所(特殊普通合伙),姚本霞&sbquo;钱仲先,是,化学原料和化学制品制造业,2018/11/22,80508219,AN201906131335002535,zjxhhg,https://notice.eastmoney.com/pdffile/web/H2_AN201906131335002535_1.pdf
中科软科技,已反馈,主板企业,北京,中泰证券股份有限公司,孙参政&sbquo;仓勇,北京市高朋律师事务所,桂芳&sbquo;包剑虹,致同会计师事务所(特殊普通合伙),郑建彪&sbquo;江永辉,是,软件和信息技术服务业,2018/11/22,10002560,AN201908271345130867,zkrkj,https://notice.eastmoney.com/pdffile/web/H2_AN201908271345130867_1.pdf
重庆长江造型材料(集团),已通过发审会,中小板,重庆,国海证券股份有限公司,郭刚&sbquo;武剑锐,泰和泰(重庆)律师事务所,刘志强&sbquo;梅映雪,天健会计师事务所(特殊普通合伙),张凯&sbquo;于波成,是,非金属矿物制品业,2018/11/22,80424697,AN201711071018661337,zqcjzxcljt*,https://notice.eastmoney.com/pdffile/web/H2_AN201711071018661337_1.pdf
重庆农村商业银行,预先披露更新,主板企业,重庆,中国国际金融股份有限公司,许佳&sbquo;刘紫涵,北京市君合律师事务所,余永强&sbquo;李智,普华永道中天会计师事务所(特殊普通合伙),叶少宽&sbquo;邹彦,是,货币金融服务,2018/11/22,80133821,AN201909201362488348,zqncsyyx*,https://notice.eastmoney.com/pdffile/web/H2_AN201909201362488348_1.pdf
重庆新大正物业集团,已反馈,中小板,重庆,长江证券承销保荐有限公司,王珏&sbquo;方东风,上海市锦天城律师事务所,王立&sbquo;杨继伟&sbquo;余云波,天健会计师事务所(特殊普通合伙),黄巧梅&sbquo;赵兴明,是,房地产业,2018/11/22,80553427,AN201910281369845946,zqxdzwyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201910281369845946_1.pdf
重庆银行,已反馈,主板企业,重庆,招商证券股份有限公司,陈昕&sbquo;卫进扬,上海市方达律师事务所,蒋雪雁&sbquo;高华超,普华永道中天会计师事务所(特殊普通合伙),周章&sbquo;汪润松,是,货币金融服务,2018/11/22,80001142,AN202012301445018236,zqyx*,https://notice.eastmoney.com/pdffile/web/H2_AN202012301445018236_1.pdf
浙商银行,预先披露更新,主板企业,浙江,中信证券股份有限公司,吴凌&sbquo;战宏亮,浙江天册律师事务所,刘斌&sbquo;俞晓瑜,普华永道中天会计师事务所(特殊普通合伙),朱宇&sbquo;叶骏,是,货币金融服务,2018/11/22,80048783,AN201910231369488889,zsyx,https://notice.eastmoney.com/pdffile/web/H2_AN201910231369488889_1.pdf
中泰证券,已反馈,主板企业,山东,东吴证券股份有限公司,方磊&sbquo;王茂华,北京市中伦律师事务所,贾琛&sbquo;余洪彬,信永中和会计师事务所(特殊普通合伙),路清&sbquo;潘素娇&sbquo;吕玉磊,是,资本市场服务,2018/11/22,80000157,AN202004281378799903,ztzq,https://notice.eastmoney.com/pdffile/web/H2_AN202004281378799903_1.pdf
中新苏州工业园区开发集团,已通过发审会,主板企业,江苏,中信证券股份有限公司,宋永新&sbquo;杨峰,广东晟典律师事务所,罗元&sbquo;张晓静,安永华明会计师事务所(特殊普通合伙),徐艳&sbquo;汤哲辉,是,开发区,2018/11/22,80028187,AN201912101371711039,zxszgyyqkfjt,https://notice.eastmoney.com/pdffile/web/H2_AN201912101371711039_1.pdf
