机构名称,类型,板块,注册地,保荐机构,保荐代表人,律师事务所,签字律师,会计师事务所,签字会计师,是否提交财务自查报告,所属行业,日期,xxx,时间戳,简称,文件链接
上海剑桥科技,已反馈,主板企业,上海,华泰联合证券有限责任公司,杜长庆&sbquo;朱凌志,北京市君合律师事务所,李骐&sbquo;王毅,立信会计师事务所(特殊普通合伙),朱颖&sbquo;倪一琳,是,计算机、通信和其他电子设备制造业,2017/6/1,80504197,AN201710290990138938,shjqkj,https://notice.eastmoney.com/pdffile/web/H2_AN201710290990138938_1.pdf
上海丽人丽妆化妆品,已反馈,主板企业,上海,中信证券股份有限公司,孙洋&sbquo;王建文,上海市方达律师事务所,楼伟亮&sbquo;刘一苇&sbquo;邱晨盛&sbquo;刘植,普华永道中天会计师事务所(特殊普通合伙),高建斌&sbquo;王瑾,是,零售业,2017/6/1,80532667,AN202009161413139475,shlrlzhzp,https://notice.eastmoney.com/pdffile/web/H2_AN202009161413139475_1.pdf
上海拉夏贝尔服饰,预先披露更新,主板企业,上海,中信证券股份有限公司,秦成栋&sbquo;宋志刚,国浩律师(上海)事务所,倪俊骥&sbquo;余蕾&sbquo;张小龙,普华永道中天会计师事务所(特殊普通合伙),邵云飞&sbquo;祁金佳,是,纺织服装、服饰业,2017/6/1,80193610,AN201709110876671707,shlxbefs,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876671707_1.pdf
上海蓝怡科技,已反馈,主板企业,上海,国金证券股份有限公司,杨沁&sbquo;姚文良,上海精诚申衡律师事务所,吉翔&sbquo;李翰杰,立信会计师事务所(特殊普通合伙),赵焕琪&sbquo;王翔,否,批发业,2017/6/1,80451791,AN201701060246667664,shlykj,https://notice.eastmoney.com/pdffile/web/H2_AN201701060246667664_1.pdf
上海漫道金融信息服务,已受理,主板企业,上海,平安证券股份有限公司,邹文琦&sbquo;盛金龙,北京大成律师事务所,刘俊哲&sbquo;蔡克亮,中兴财光华会计师事务所(特殊普通合伙),孙国伟&sbquo;许洪磊,否,互联网和相关服务,2017/6/1,80440000,AN201801171078684193,shmdjrxxfw,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684193_1.pdf
上海米哈游网络科技,已反馈,主板企业,上海,华林证券股份有限公司,张敏涛&sbquo;崔永新,国浩律师(上海)事务所,刘维&sbquo;林琳,德勤华永会计师事务所(特殊普通合伙),胡旻&sbquo;陈晨,否,互联网和相关服务,2017/6/1,80628275,AN201801050012974849,shmhywlkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801050012974849_1.pdf
上海璞泰来新能源科技,已反馈,主板企业,上海,国金证券股份有限公司,陈超&sbquo;徐海波,北京市金杜律师事务所,徐辉&sbquo;周蕊,中汇会计师事务所(特殊普通合伙),李勉&sbquo;何海燕,是,非金属矿物制品业,2017/6/1,80507575,AN201710220971910443,shptlxnykj,https://notice.eastmoney.com/pdffile/web/H2_AN201710220971910443_1.pdf
上海秦森园林,已反馈,主板企业,上海,光大证券股份有限公司,谭轶铭&sbquo;曹路,北京大成律师事务所,龚丽艳&sbquo;宋琳琳&sbquo;杨明星,天健会计师事务所(特殊普通合伙),卢娅萍&sbquo;唐彬彬,否,土木工程建筑业,2017/6/1,80398707,AN201801171078684188,shqsyl,https://notice.eastmoney.com/pdffile/web/H2_AN201801171078684188_1.pdf
上海水星家用纺织品,已反馈,主板企业,上海,中信建投证券股份有限公司,赵小敏&sbquo;翟程,上海市锦天城律师事务所,沈国权&sbquo;胡家军,立信会计师事务所(特殊普通合伙),孟荣芳&sbquo;饶海兵,是,床上用品制造,2017/6/1,80305672,AN201711061016482601,shsxjyfzp,https://notice.eastmoney.com/pdffile/web/H2_AN201711061016482601_1.pdf
上海十月妈咪网络,预先披露更新,主板企业,上海,长江证券承销保荐有限公司,李哲&sbquo;王承军,国浩律师(上海)事务所,孙立&sbquo;鄯颖,瑞华会计师事务所(特殊普通合伙),陈晓华&sbquo;韩坚,是,纺织服装、服饰业,2017/6/1,80507566,AN201705250602403004,shsymmwl,https://notice.eastmoney.com/pdffile/web/H2_AN201705250602403004_1.pdf
上海通领汽车科技,已反馈,主板企业,上海,安信证券股份有限公司,习舒卿&sbquo;董琦,北京国枫律师事务所,朱锐&sbquo;靳舒晗,立信会计师事务所(特殊普通合伙),陈黎&sbquo;干瑾,是,汽车制造业,2017/6/1,80444764,AN201712191067944011,shtlqckj,https://notice.eastmoney.com/pdffile/web/H2_AN201712191067944011_1.pdf
上海天永智能装备,已反馈,主板企业,上海,海通证券股份有限公司,曲洪东&sbquo;曾军,上海市广发律师事务所,许平文&sbquo;施敏,大华会计师事务所(特殊普通合伙),吕秋萍&sbquo;刘弋,是,专用设备制造业,2017/6/1,80532669,AN201801071074949206,shtyznzb,https://notice.eastmoney.com/pdffile/web/H2_AN201801071074949206_1.pdf
上海威士顿信息技术,预先披露更新,主板企业,上海,光大证券股份有限公司,段虎&sbquo;吴燕杰,北京市金杜律师事务所,张明远&sbquo;牟蓬,立信会计师事务所(特殊普通合伙),陈竑&sbquo;彭城,是,软件和信息技术服务业,2017/6/1,80473154,AN201705190591914555,shwsdxxjs,https://notice.eastmoney.com/pdffile/web/H2_AN201705190591914555_1.pdf
上海悉地工程设计顾问,已反馈,主板企业,上海,中信证券股份有限公司,孙守安&sbquo;刘洋,北京市金杜律师事务所,张明远&sbquo;唐丽子,普华永道中天会计师事务所(特殊普通合伙),肖峰&sbquo;饶盛华,是,专业技术服务业,2017/6/1,80491319,AN201707210735456467,shxdgcsjgw,https://notice.eastmoney.com/pdffile/web/H2_AN201707210735456467_1.pdf
上海翔港包装科技,已反馈,主板企业,上海,国金证券股份有限公司,王强林&sbquo;巫海彤,国浩律师(上海)事务所,方祥勇&sbquo;金诗晟,立信会计师事务所(特殊普通合伙),应建德&sbquo;聂师,是,印刷和记录媒介复制业,2017/6/1,80504199,AN201709250910831245,shxgbzkj,https://notice.eastmoney.com/pdffile/web/H2_AN201709250910831245_1.pdf
上海新农饲料,已反馈,主板企业,上海,华西证券股份有限公司,刘静芳&sbquo;李健,上海市瑛明律师事务所,陈志军&sbquo;王高平&sbquo;司政,立信会计师事务所(特殊普通合伙),刘云&sbquo;郑凌云,是,农副食品加工业,2017/6/1,80397628,AN202007031389246602,shxnsl,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246602_1.pdf
上海雅仕投资发展,预先披露更新,主板企业,上海,海通证券股份有限公司,赵鹏&sbquo;周晓雷,上海市锦天城律师事务所,欧阳军&sbquo;孙亦涛&sbquo;张怡婷&sbquo;宋正奇,立信会计师事务所(特殊普通合伙),王士玮&sbquo;黄洁,是,装卸搬运和运输代理业,2017/6/1,80293727,AN201712181067695508,shystzfz,https://notice.eastmoney.com/pdffile/web/H2_AN201712181067695508_1.pdf
申龙电梯,已通过发审会,主板企业,江苏,光大证券股份有限公司,郭护湘&sbquo;刘延辉,湖南启元律师事务所,袁爱平&sbquo;邹棒,天健会计师事务所(特殊普通合伙),赵海荣&sbquo;周小民,是,电器机械及器材制造业,2017/6/1,80329962,AN201506080009868963,sldt,https://notice.eastmoney.com/pdffile/web/H2_AN201506080009868963_1.pdf
申联生物医药(上海),已受理,主板企业,上海,国信证券股份有限公司,吴风来&sbquo;赵刚,国浩律师(上海)事务所,方杰&sbquo;达健&sbquo;张乐天,安永华明会计师事务所(特殊普通合伙),谈朝晖&sbquo;顾兆翔,否,医药制造业,2017/6/1,80605383,AN201910211369336428,slswyysh,https://notice.eastmoney.com/pdffile/web/H2_AN201910211369336428_1.pdf
深南电路,已反馈,中小板,深圳,国泰君安证券股份有限公司&sbquo;中航证券有限公司,唐超&sbquo;杨滔&sbquo;谢良宁&sbquo;阳静,北京市康达律师事务所,王萌&sbquo;李洪涛,瑞华会计师事务所(特殊普通合伙),邢向宗&sbquo;燕玉嵩,否,计算机、通信和其他电子设备制造业,2017/6/1,80146737,AN201711281059240345,sndl,https://notice.eastmoney.com/pdffile/web/H2_AN201711281059240345_1.pdf
上能电气,已反馈,主板企业,江苏,兴业证券股份有限公司,汪中毓&sbquo;唐涛,北京国枫律师事务所,曹一然&sbquo;刘雅婧,江苏公证天业会计师事务所(特殊普通合伙),刘勇&sbquo;孙殷骏,否,电气机械和器材制造业,2017/6/1,80552732,AN202003271377024953,sndq,https://notice.eastmoney.com/pdffile/web/H2_AN202003271377024953_1.pdf
索通发展,预先披露更新,主板企业,山东,华泰联合证券有限责任公司,冀东晓&sbquo;王骥跃,北京市金杜律师事务所,苏峥&sbquo;马天宁,大信会计师事务所(特殊普通合伙),呙华文&sbquo;李赟莘,是,非金属矿物制品业,2017/6/1,80198742,AN201707040692328131,stfz,https://notice.eastmoney.com/pdffile/web/H2_AN201707040692328131_1.pdf
陕西飞轮高铁装备,中止审查,中小板,陕西,长江证券承销保荐有限公司,谈峰&sbquo;王茜,北京市康达律师事务所,娄爱东&sbquo;连莲&sbquo;赵子妍,信永中和会计师事务所(特殊普通合伙),徐秉惠&sbquo;张东鹤,是,铁路、船舶、航空航天和其他运输设备制造业,2017/6/1,80422704,AN201612300223657634,sxflgtzb*,https://notice.eastmoney.com/pdffile/web/H2_AN201612300223657634_1.pdf
山西壶化集团,已反馈,主板企业,山西,中德证券有限责任公司,牛岗&sbquo;崔学良,北京国枫律师事务所,李大鹏&sbquo;何敏,信永中和会计师事务所(特殊普通合伙),宋朝学&sbquo;尹巍,是,化学原料及化学制品制造业,2017/6/1,80426001,AN202009061408472149,sxhhjt,https://notice.eastmoney.com/pdffile/web/H2_AN202009061408472149_1.pdf
陕西盘龙药业集团,已反馈,中小板,陕西,中泰证券股份有限公司,高启洪&sbquo;孙芳晶,北京市时代九和律师事务所,时杰伟&sbquo;郑瑞志,立信会计师事务所(特殊普通合伙),朱伟&sbquo;陈科举,是,医药制造业,2017/6/1,80607052,AN201710310993847979,sxplyyjt*,https://notice.eastmoney.com/pdffile/web/H2_AN201710310993847979_1.pdf
陕西西凤酒,已反馈,主板企业,陕西,中信证券股份有限公司,唐亮&sbquo;牛振松,国浩律师(上海)事务所,赵威&sbquo;秦桂森&sbquo;汤荣龙,立信会计师事务所(特殊普通合伙),谢骞&sbquo;任智磊,是,酒、饮料和精制茶制造业,2017/6/1,80044005,AN201805021134965751,sxxfj*,https://notice.eastmoney.com/pdffile/web/H2_AN201805021134965751_1.pdf
山西紫林醋业,中止审查,主板企业,山西,中德证券有限责任公司,王鑫&sbquo;牛岗,北京市中伦律师事务所,魏海涛&sbquo;姚启明,立信会计师事务所(特殊普通合伙),朱锦梅&sbquo;张辉策,是,食品制造业,2017/6/1,80509313,AN202007031389246053,sxzlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389246053_1.pdf
圣元环保,已反馈,中小板,厦门,中国中投证券有限责任公司,曾远辉&sbquo;陈祎健,北京市天元律师事务所,贺秋平&sbquo;韩旭坤,大华会计师事务所(特殊普通合伙),张朝铖&sbquo;张兴,是,生态保护和环境治理业,2017/6/1,80425994,AN202008131398343247,syhb,https://notice.eastmoney.com/pdffile/web/H2_AN202008131398343247_1.pdf
漱玉平民大药房连锁,已反馈,主板企业,山东,中泰证券股份有限公司,刘胜民&sbquo;陈春芳,国浩律师(上海)事务所,王家水&sbquo;江子扬,立信会计师事务所(特殊普通合伙),陈勇&sbquo;史壬乐,否,零售业,2017/6/1,80604129,AN201812141268582802,sypmdyfls,https://notice.eastmoney.com/pdffile/web/H2_AN201812141268582802_1.pdf
苏州春秋电子科技,已反馈,主板企业,江苏,东莞证券股份有限公司,王健实&sbquo;潘云松,北京德恒_律师事务所,王琤&sbquo;李珍惠,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;孙峰&sbquo;吕爱珍,否,计算机、通信和其他电子设备制造业,2017/6/1,80631822,AN201711281059231843,szcqdzkj,https://notice.eastmoney.com/pdffile/web/H2_AN201711281059231843_1.pdf
苏州工业园区凌志软件服务,已反馈,主板企业,江苏,天风证券股份有限公司,杨晓&sbquo;张静,上海市锦天城律师事务所,丁启伟&sbquo;谢静,众华会计师事务所(特殊普通合伙),李文祥&sbquo;刘磊,是,软件和信息技术服务业,2017/6/1,80373613,AN202004291379054657,szgyyqlzrjfw,https://notice.eastmoney.com/pdffile/web/H2_AN202004291379054657_1.pdf
苏州禾昌聚合材料,已受理,主板企业,江苏,天风证券股份有限公司,徐建豪&sbquo;陈华,安徽承义律师事务所,鲍金桥&sbquo;司慧&sbquo;张亘,华普天健会计师事务所(特殊普通合伙),王静&sbquo;卢珍&sbquo;王旭,否,橡胶和塑料制品业,2017/6/1,80396623,AN201712221069481307,szhcjhclgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN201712221069481307_1.pdf
苏州金宏气体,已反馈,主板企业,江苏,招商证券股份有限公司,杨斐斐&sbquo;王森鹤,江苏益友天元律师事务所,陶奕&sbquo;庞磊&sbquo;卜浩,华普天健会计师事务所(特殊普通合伙),宋文&sbquo;汪健,否,化学原料和化学制品制造业,2017/6/1,80206091,AN202006101383937124,szjhqt,https://notice.eastmoney.com/pdffile/web/H2_AN202006101383937124_1.pdf
苏州金鸿顺汽车部件,已反馈,主板企业,江苏,东吴证券股份有限公司,潘瑶&sbquo;肖明冬,通力律师事务所,翁晓健&sbquo;张洁,福建华兴会计师事务所(特殊普通合伙),刘见生&sbquo;康清丽,是,汽车制造业,2017/6/1,80492229,AN201709110876671711,szjhsqcbj,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876671711_1.pdf
苏州吉人高新材料,已反馈,主板企业,江苏,光大证券股份有限公司,孙丕湖&sbquo;任永刚,山东德衡律师事务所,曹钧&sbquo;张明阳,大信会计师事务所(特殊普通合伙),陈金波&sbquo;陈志岗,是,化学原料及化学制品制造业,2017/6/1,80383425,AN201708020765176414,szjrgxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201708020765176414_1.pdf
苏州市建筑科学研究院集团,已反馈,主板企业,江苏,东吴证券股份有限公司,陆韫龙&sbquo;冯洪锋,江苏世纪同仁律师事务所,王长平&sbquo;聂梦龙,江苏公证天业会计师事务所(特殊普通合伙),刘勇&sbquo;王书仁,是,专业技术服务业,2017/6/1,80502444,AN201708220820696305,szsjzkxyjyjt,https://notice.eastmoney.com/pdffile/web/H2_AN201708220820696305_1.pdf
苏州赛腾精密电子,已反馈,主板企业,江苏,华泰联合证券有限责任公司,吴学孔&sbquo;白岚,国浩律师(上海)事务所,倪俊骥&sbquo;张小龙,众华会计师事务所(特殊普通合伙),陆士敏&sbquo;奚晓茵,是,专用设备制造业,2017/6/1,80507567,AN201712111065174085,szstjmdz,https://notice.eastmoney.com/pdffile/web/H2_AN201712111065174085_1.pdf
苏州银行,已反馈,中小板,江苏,招商证券股份有限公司&sbquo;东吴证券股份有限公司,温立华&sbquo;施进&sbquo;王玲玲&sbquo;尤剑,北京市金杜律师事务所,张毅&sbquo;刘东亚,安永华明会计师事务所(特殊普通合伙),严盛炜&sbquo;朱佳梅,否,货币金融服务,2017/6/1,80071686,AN201906251336434513,szyx,https://notice.eastmoney.com/pdffile/web/H2_AN201906251336434513_1.pdf
同策房产咨询,已反馈,主板企业,上海,海际证券有限责任公司,林旭斌&sbquo;于越冬,上海市锦天城律师事务所,沈国权&sbquo;李和金&sbquo;李云龙,立信会计师事务所(特殊普通合伙),唐国骏&sbquo;张盈,是,房地产业,2017/6/1,80190930,AN201512250012427340,tcfczx,https://notice.eastmoney.com/pdffile/web/H2_AN201512250012427340_1.pdf
天风证券,已反馈,主板企业,湖北,兴业证券股份有限公司,刘秋芬&sbquo;雷亦,北京市君泽君律师事务所,刘文华&sbquo;朱国锋,大信会计师事务所(特殊普通合伙),向辉&sbquo;郭晗,是,资本市场服务,2017/6/1,80000124,AN201809131195145147,tfzq,https://notice.eastmoney.com/pdffile/web/H2_AN201809131195145147_1.pdf
天津绿茵景观生态建设,已通过发审会,中小板,天津,东莞证券股份有限公司,郭天顺&sbquo;郜泽民,北京国枫律师事务所,李洁&sbquo;刘斯亮,大华会计师事务所(特殊普通合伙),俞放虹&sbquo;林海艳,是,土木工程建筑业,2017/6/1,80474382,AN201706260671196129,tjlyjgstjs,https://notice.eastmoney.com/pdffile/web/H2_AN201706260671196129_1.pdf
天津立中集团,已受理,主板企业,天津,兴业证券股份有限公司,刘军锋&sbquo;王剑敏,北京市中伦律师事务所,都伟&sbquo;赵世良,华普天健会计师事务所(特殊普通合伙),吴强&sbquo;王英航&sbquo;顾庆刚,否,汽车制造业,2017/6/1,80643036,AN201801030012972809,tjlzjtgfyxgs,https://notice.eastmoney.com/pdffile/web/H2_AN201801030012972809_1.pdf
天津七一二通信广播,已反馈,主板企业,天津,中信证券股份有限公司,赵亮&sbquo;徐欣,北京德恒律师事务所,黄侦武&sbquo;王瑞杰&sbquo;侯慧杰,立信会计师事务所(特殊普通合伙),王友业&sbquo;强桂英,否,计算机、通信和其他电子设备制造业,2017/6/1,80403749,AN201802051087490681,tjqyetxgb,https://notice.eastmoney.com/pdffile/web/H2_AN201802051087490681_1.pdf
同庆楼餐饮,已反馈,主板企业,安徽,国元证券股份有限公司,李洲峰&sbquo;马志涛,上海市锦天城律师事务所,胡家军&sbquo;李攀峰,华普天健会计师事务所(特殊普通合伙),占铁华&sbquo;熊明峰&sbquo;吴超,是,餐饮业,2017/6/1,80509336,AN202007031389034695,tqlcy,https://notice.eastmoney.com/pdffile/web/H2_AN202007031389034695_1.pdf
泰瑞机器,已反馈,主板企业,浙江,爱建证券有限责任公司,彭娟娟&sbquo;富博,上海市锦天城律师事务所,章晓洪&sbquo;劳正中&sbquo;余飞涛,天健会计师事务所(特殊普通合伙),叶卫民&sbquo;陈世薇,是,专用设备_制造业,2017/6/1,80471561,AN201710170958563105,trjq,https://notice.eastmoney.com/pdffile/web/H2_AN201710170958563105_1.pdf
唐山三孚硅业,已通过发审会,主板企业,河北,华龙证券股份有限公司,匙芳&sbquo;王融,北京安新律师事务所,张聪晓&sbquo;崔成立,立信会计师事务所(特殊普通合伙),廖家河&sbquo;丛存,是,化学原料和化学制品制造业,2017/6/1,80463402,AN201706140648104698,tssfgy,https://notice.eastmoney.com/pdffile/web/H2_AN201706140648104698_1.pdf
芜湖伯特利汽车安全系统,已受理,主板企业,安徽,中国银河证券股份有限公司,王红兵&sbquo;马锋,北京懋德律师事务所,范瑞林&sbquo;马宏继,华普天健会计师事务所(特殊普通合伙),付劲勇&sbquo;郑少杰&sbquo;王凤艳,否,汽车制造业,2017/6/1,80461914,AN201803261111120136,whbtlqcaqxt,https://notice.eastmoney.com/pdffile/web/H2_AN201803261111120136_1.pdf
武汉明德生物科技,已反馈,中小板,湖北,国金证券股份有限公司,徐学文&sbquo;祁红威,北京大成律师事务所,王芳&sbquo;李婕妤,中勤万信会计师事务所(特殊普通合伙),王晓清&sbquo;张远学,是,医药制造业,2017/6/1,80365304,AN201806261159378699,whmdswkj,https://notice.eastmoney.com/pdffile/web/H2_AN201806261159378699_1.pdf
威海市商业银行,已反馈,主板企业,山东,中国银河证券股份有限公司,彭强&sbquo;刘彦,北京大成律师事务所,李俊平&sbquo;王昕生,立信会计师事务所(特殊普通合伙),赵斌&sbquo;孟庆祥,是,货币金融服务业,2017/6/1,80001481,AN201801091075592182,whssyyx,https://notice.eastmoney.com/pdffile/web/H2_AN201801091075592182_1.pdf
稳健医疗用品,预先披露更新,主板企业,深圳,国金证券股份有限公司,林岚&sbquo;杨洪泳,北京市中伦律师事务所,郭晓丹&sbquo;周江昊,立信会计师事务所(特殊普通合伙),唐艺&sbquo;陈卫武,是,专用设备制造业,2017/6/1,80490043,AN202009101410670242,wjylyp,https://notice.eastmoney.com/pdffile/web/H2_AN202009101410670242_1.pdf
无锡阿科力科技,预先披露更新,主板企业,江苏,光大证券股份有限公司,吕雪岩&sbquo;钟丙祥,北京德恒律师事务所,张杰军&sbquo;王建康&sbquo;丘汝&sbquo;谷亚韬,致同会计师事务所(特殊普通合伙),韩瑞红&sbquo;刘淑云,是,化学原料和化学制品制造业,2017/6/1,80365243,AN201710110945877474,wxaklkj,https://notice.eastmoney.com/pdffile/web/H2_AN201710110945877474_1.pdf
无锡化工装备,已反馈,主板企业,江苏,中信建投证券股份有限公司,刘连杰&sbquo;李彦芝,上海市锦天城律师事务所,沈国权&sbquo;郁振华,信永中和会计师事务所(特殊普通合伙),毛仁裕&sbquo;提汝明,是,专用设备制造业,2017/6/1,80463404,AN201906141335094152,wxhgzb,https://notice.eastmoney.com/pdffile/web/H2_AN201906141335094152_1.pdf
无锡力芯微电子,已反馈,主板企业,江苏,光大证券股份有限公司,林剑云&sbquo;林松,北京大成律师事务所,王恩顺&sbquo;朱晓红&sbquo;赵峰,华普天健会计师事务所(特殊普通合伙),宋文&sbquo;刘勇&sbquo;陈雪璐,是,计算机、通信和其他电子设备制造业,2017/6/1,80518924,AN202011101428040134,wxlxwdz,https://notice.eastmoney.com/pdffile/web/H2_AN202011101428040134_1.pdf
温州康宁医院,已受理,主板企业,浙江,中信建投证券股份有限公司,丁旭东&sbquo;潘锋,北京市天元律师事务所,曾曦&sbquo;于珍&sbquo;汪丹丹,普华永道中天会计师事务所(特殊普通合伙),孔昱&sbquo;刘伊敏,否,卫生,2017/6/1,80441715,AN201712221069481304,wzknyy,https://notice.eastmoney.com/pdffile/web/H2_AN201712221069481304_1.pdf
温州意华接插件,已反馈,中小板,浙江,中国国际金融股份有限公司,曹宇&sbquo;岑江华,上海市锦天城律师事务所,章晓洪&sbquo;劳正中&sbquo;李良琛,立信会计师事务所(特殊普通合伙),李惠丰&sbquo;洪建良,是,计算机、通信和其他电子设备制造业,2017/6/1,80500597,AN201708280833796866,wzyhjcj,https://notice.eastmoney.com/pdffile/web/H2_AN201708280833796866_1.pdf
西安银行,已反馈,主板企业,陕西,中信证券股份有限公司,郭强&sbquo;骆中兴,北京市金杜律师事务所,龚牧龙&sbquo;张如积&sbquo;卢勇,毕马威华振会计师事务所(特殊普通合伙),陈思杰&sbquo;潘盛&sbquo;水青,否,货币金融服务,2017/6/1,80048091,AN201901211287427660,xayx*,https://notice.eastmoney.com/pdffile/web/H2_AN201901211287427660_1.pdf
湘北威尔曼制药,已反馈,中小板,湖南,华林证券股份有限公司,铁维铭&sbquo;樊犇,北京市海润律师事务所,黄浩&sbquo;张亚全&sbquo;邹盛武,天衡会计师事务所(特殊普通合伙),汤加全&sbquo;夏先锋,是,医药制造业,2017/6/1,80198702,AN201710170958153896,xbwemzy,https://notice.eastmoney.com/pdffile/web/H2_AN201710170958153896_1.pdf
宣城市华菱精工科技,已反馈,主板企业,安徽,中国中投证券有限责任公司,李强&sbquo;丁会来,北京国枫律师事务所,郭昕&sbquo;秦桥,信永中和会计师事务所(特殊普通合伙),张克东&sbquo;陈军,否,通用设备制造业,2017/6/1,80601204,AN201801091075800016,xcshljgkj,https://notice.eastmoney.com/pdffile/web/H2_AN201801091075800016_1.pdf
西藏卫信康医药,已反馈,主板企业,西藏,中信证券股份有限公司,王栋&sbquo;罗耸,广东信达律师事务所,麻云燕&sbquo;王翠萍,瑞华会计师事务所(特殊普通合伙),张富根&sbquo;徐伟东,是,医药制造业,2017/6/1,80601205,AN201707090708514053,xcwxkyy*,https://notice.eastmoney.com/pdffile/web/H2_AN201707090708514053_1.pdf
西藏新博美商业管理连锁,已反馈,中小板,西藏,招商证券股份有限公司,王炳全&sbquo;许阳,北京市中伦律师事务所,陈刚&sbquo;孙方,瑞华会计师事务所(特殊普通合伙),杨建强&sbquo;孙波,是,商务服务业,2017/6/1,80605382,AN201707280751654038,xcxbmsyglls*,https://notice.eastmoney.com/pdffile/web/H2_AN201707280751654038_1.pdf
新东方新材料,已通过发审会,主板企业,浙江,海通证券股份有限公司,顾峥&sbquo;缪佳易,浙江天册律师事务所,吕崇华&sbquo;杨婕,天健会计师事务所(特殊普通合伙),葛徐&sbquo;林晗,是,化学原料和化学制品制造业,2017/6/1,80473157,AN201709240910056517,xdfxcl,https://notice.eastmoney.com/pdffile/web/H2_AN201709240910056517_1.pdf
鑫广绿环再生资源,已反馈,主板企业,山东,申万宏源证券承销保荐有限责任公司,吴薇&sbquo;包建祥,国浩律师(上海)事务所,宣伟华&sbquo;陆蜜佳,立信会计师事务所(特殊普通合伙),朱海平&sbquo;林闻俊,是,生态保护和环境治理业,2017/6/1,80206678,AN201712111065174089,xglhzszy,https://notice.eastmoney.com/pdffile/web/H2_AN201712111065174089_1.pdf
欣贺,中止审查,主板企业,厦门,国金证券股份有限公司,庄海峻&sbquo;邓晓艳,北京市开元律师事务所,王立华&sbquo;史振凯&sbquo;池晓梅,大华会计师事务所(特殊普通合伙),弓新平&sbquo;赵熙,是,纺织服装、服饰业,2017/6/1,80200782,AN202010131421172893,xh,https://notice.eastmoney.com/pdffile/web/H2_AN202010131421172893_1.pdf
仙鹤,已反馈,主板企业,浙江,东方花旗证券有限公司,陈睿&sbquo;张慧琴,北京国枫律师事务所,臧欣&sbquo;黄泽涛,中汇会计师事务所(特殊普通合伙),严海锋&sbquo;何斯雯,否,造纸和纸制品业,2017/6/1,80131693,AN201804031117081638,xh,https://notice.eastmoney.com/pdffile/web/H2_AN201804031117081638_1.pdf
新疆宝地矿业,中止审查,主板企业,新疆,中银国际证券有限责任公司,王丁&sbquo;胡悦,国浩律师(上海)事务所,吴小亮&sbquo;窦安琪,大华会计师事务所(特殊普通合伙),王德生&sbquo;殷宪锋,是,黑色金属矿采选业,2017/6/1,80439279,AN201507030010110557,xjbdky*,https://notice.eastmoney.com/pdffile/web/H2_AN201507030010110557_1.pdf
新疆火炬燃气,已反馈,主板企业,新疆,西部证券股份有限公司,周会明&sbquo;何勇,北京市浩天信和律师事务所,李刚&sbquo;何正军,华普天健会计师事务所(特殊普通合伙),王静&sbquo;李生敏&sbquo;贾安龙,是,燃气生产和供应业,2017/6/1,80396627,AN201712191068147425,xjhjrq*,https://notice.eastmoney.com/pdffile/web/H2_AN201712191068147425_1.pdf
信利光电,已受理,中小板,广东,中国银河证券股份有限公司,王海明&sbquo;贾瑞兴,广东尚玖律师事务所,王永强&sbquo;罗映辉,德勤华永会计师事务所(特殊普通合伙),肖静华&sbquo;杨誉民,是,计算机、通信和其他电子设备制造业,2017/6/1,80491320,AN201712191067944009,xlgd,https://notice.eastmoney.com/pdffile/web/H2_AN201712191067944009_1.pdf
仙乐健康科技,已反馈,主板企业,广东,招商证券股份有限公司,朱权炼&sbquo;刘丽华,广东信达律师事务所,张炯&sbquo;李瑮蛟&sbquo;赫敏,广东正中珠江会计师事务所(特殊普通合伙),洪文伟&sbquo;郭小军,是,食品制造业,2017/6/1,80489143,AN201909101353402184,xljkkj,https://notice.eastmoney.com/pdffile/web/H2_AN201909101353402184_1.pdf
雪龙集团,已反馈,主板企业,宁波,西部证券股份有限公司,滕晶&sbquo;张亮,上海市锦天城律师事务所,章晓洪&sbquo;劳正中&sbquo;李良琛,天健会计师事务所(特殊普通合伙),缪志坚&sbquo;刘术红,否,汽车制造业,2017/6/1,80597851,AN202002051374782374,xljt,https://notice.eastmoney.com/pdffile/web/H2_AN202002051374782374_1.pdf
勋龙智造精密应用材料(苏州),已反馈,主板企业,江苏,长江证券承销保荐有限公司,何君光&sbquo;张海峰,北京市海润律师事务所,吴团结&sbquo;李冬梅&sbquo;井泉,大华会计师事务所(特殊普通合伙),王书阁&sbquo;李东昕,否,专用设备制造业,2017/6/1,80608167,AN201709110876291430,xlzzjmyyclsz,https://notice.eastmoney.com/pdffile/web/H2_AN201709110876291430_1.pdf
